,contribution_date,sum,count
834,2015-04-15,93384.83,1677
835,2015-04-16,130177.95,2344
836,2015-04-17,77031.08,2530
837,2015-04-18,52354.65,2523
838,2015-04-19,44947.96,5361
839,2015-04-20,99146.42,6473
840,2015-04-21,102027.29,4547
841,2015-04-22,99266.25,4015
842,2015-04-23,86117.14,4495
843,2015-04-24,86897.45,3419
844,2015-04-25,36094.08,1651
845,2015-04-26,37148.27,1784
846,2015-04-27,96282.8,2576
847,2015-04-28,76214.49,3691
848,2015-04-29,142253.56,4323
849,2015-04-30,311057.17,6798
850,2015-05-01,90306.61,1879
851,2015-05-02,22945.5,780
852,2015-05-03,30082.37,888
853,2015-05-04,71817.25,804
854,2015-05-05,143819.59,1749
855,2015-05-06,124604.38,3355
856,2015-05-07,92729.49,1952
857,2015-05-08,112971.93,1382
858,2015-05-09,23709.33,802
859,2015-05-10,43986.7,1286
860,2015-05-11,150706.91,2322
861,2015-05-12,112280.29,2775
862,2015-05-13,94241.01,2897
863,2015-05-14,489299.01,13500
864,2015-05-15,183289.88,4886
865,2015-05-16,92208.86,4270
866,2015-05-17,75334.32,2445
867,2015-05-18,170442.95,3574
868,2015-05-19,113119.77,4363
869,2015-05-20,124659.73,4406
870,2015-05-21,113358.61,2363
871,2015-05-22,100274.42,1805
872,2015-05-23,49294.3,2466
873,2015-05-24,37900.07,1618
874,2015-05-25,68129.48,1136
875,2015-05-26,211051.76,2698
876,2015-05-27,202210.58,2944
877,2015-05-28,182157.51,3519
878,2015-05-29,169300.64,2922
879,2015-05-30,141067.55,4462
880,2015-05-31,239793.9,6111
881,2015-06-01,180075.75,2031
882,2015-06-02,190309.24,1563
883,2015-06-03,186899.3,1784
884,2015-06-04,144208.97,1475
885,2015-06-05,116123.53,1869
886,2015-06-06,51647.35,1193
887,2015-06-07,53277.28,1554
888,2015-06-08,156880.06,1677
889,2015-06-09,116487.58,1701
890,2015-06-10,180184.6,3073
891,2015-06-11,155561.8,3441
892,2015-06-12,149994.08,6557
893,2015-06-13,77208.86,3442
894,2015-06-14,80605.57,3226
895,2015-06-15,196415.81,3530
896,2015-06-16,185008.23,2909
897,2015-06-17,230121.37,4144
898,2015-06-18,183534.34,2701
899,2015-06-19,188624.34,2463
900,2015-06-20,79086.38,2659
901,2015-06-21,49945.87,1697
902,2015-06-22,262797.76,3073
903,2015-06-23,288080.9,3547
904,2015-06-24,268132.1,3883
905,2015-06-25,390364.8,5024
906,2015-06-26,336005.97,3979
907,2015-06-27,258146.5,5100
908,2015-06-28,214459.23,5804
909,2015-06-29,794485.87,9150
910,2015-06-30,1832684.06,22780
911,2015-07-01,272825.22,3295
912,2015-07-02,91168.19,1740
913,2015-07-03,41949.99,1225
914,2015-07-04,16105.25,643
915,2015-07-05,22733.4,1173
916,2015-07-06,90357.84,2161
917,2015-07-07,97945.53,1950
918,2015-07-08,84099.77,1524
919,2015-07-09,92315.39,3311
920,2015-07-10,76859.39,2626
921,2015-07-11,51533.08,1965
922,2015-07-12,45440.06,2457
923,2015-07-13,101037.34,2837
924,2015-07-14,115009.46,2856
925,2015-07-15,85471.76,2449
926,2015-07-16,105278.01,3246
927,2015-07-17,83908.46,2676
928,2015-07-18,47379.32,2465
929,2015-07-19,42547.5,1753
930,2015-07-20,76130.4,3786
931,2015-07-21,91738.02,2946
932,2015-07-22,69350.41,3466
933,2015-07-23,88245.07,3551
934,2015-07-24,84617.28,2984
935,2015-07-25,62230.76,2371
936,2015-07-26,43268.24,2958
937,2015-07-27,91855.57,3684
938,2015-07-28,102564.02,3834
939,2015-07-29,147098.1,4831
940,2015-07-30,195793.93,6220
941,2015-07-31,235309.26,7208
942,2015-08-01,57267.97,1878
943,2015-08-02,36687.9,917
944,2015-08-03,89262.44,2347
945,2015-08-04,95951.14,1680
946,2015-08-05,77274.75,1564
947,2015-08-06,120333.24,2080
948,2015-08-07,77142.14,2850
949,2015-08-08,39402.99,1535
950,2015-08-09,43753.84,2204
951,2015-08-10,119915.19,3304
952,2015-08-11,97314.55,2743
953,2015-08-12,94189.12,3488
954,2015-08-13,119231.54,3656
955,2015-08-14,87757.69,3376
956,2015-08-15,39724.45,1882
957,2015-08-16,42933.91,1489
958,2015-08-17,87299.57,2101
959,2015-08-18,110889.42,2821
960,2015-08-19,116555.54,2804
961,2015-08-20,149528.99,4738
962,2015-08-21,119318.42,3285
963,2015-08-22,55181.24,2620
964,2015-08-23,53439.74,2351
965,2015-08-24,96515.15,2631
966,2015-08-25,107734.31,2827
967,2015-08-26,125394.55,2842
968,2015-08-27,109156.93,3180
969,2015-08-28,127998.26,3554
970,2015-08-29,110344.3,3462
971,2015-08-30,164348.08,5001
972,2015-08-31,396997.61,9762
973,2015-09-01,152255.92,2542
974,2015-09-02,143918.93,1698
975,2015-09-03,140744.34,1863
976,2015-09-04,89274.82,1445
977,2015-09-05,68487.91,1416
978,2015-09-06,46457.24,1101
979,2015-09-07,46853.45,1138
980,2015-09-08,207678.99,1818
981,2015-09-09,164768.96,2376
982,2015-09-10,172378.22,2823
983,2015-09-11,125523.92,1826
984,2015-09-12,82772.68,2630
985,2015-09-13,74314.76,2104
986,2015-09-14,165577.94,3765
987,2015-09-15,238331.03,3246
988,2015-09-16,266541.32,5569
989,2015-09-17,277456.12,6031
990,2015-09-18,211436.44,4081
991,2015-09-19,105363.58,2380
992,2015-09-20,113648.96,3323
993,2015-09-21,289690.23,4071
994,2015-09-22,343237.73,4406
995,2015-09-23,276183.51,3727
996,2015-09-24,311832.52,3698
997,2015-09-25,359575.28,5276
998,2015-09-26,223566.01,7093
999,2015-09-27,255942.24,5589
1000,2015-09-28,666608.54,8376
1001,2015-09-29,1064828.08,10228
1002,2015-09-30,1940737.48,25643
1003,2015-10-01,198337.28,3632
1004,2015-10-02,80605.13,1342
1005,2015-10-03,48139.73,1360
1006,2015-10-04,39576.18,1064
1007,2015-10-05,152860.5,2292
1008,2015-10-06,151538.06,4109
1009,2015-10-07,111494.12,2996
1010,2015-10-08,118237.72,3226
1011,2015-10-09,129943.96,4240
1012,2015-10-10,62976.71,3286
1013,2015-10-11,51567.62,2345
1014,2015-10-12,77214.26,2995
1015,2015-10-13,128653.45,3114
1016,2015-10-14,198519.9,3766
1017,2015-10-15,154173.74,3318
1018,2015-10-16,124286.0,3487
1019,2015-10-17,72264.09,3469
1020,2015-10-18,75067.71,2372
1021,2015-10-19,156681.63,2743
1022,2015-10-20,163030.35,5433
1023,2015-10-21,161824.61,5863
1024,2015-10-22,119149.27,3129
1025,2015-10-23,140330.61,3335
1026,2015-10-24,69755.94,2185
1027,2015-10-25,70456.19,2360
1028,2015-10-26,197278.68,3664
1029,2015-10-27,146041.85,3264
1030,2015-10-28,237298.33,4695
1031,2015-10-29,247303.5,4893
1032,2015-10-30,272017.89,7278
1033,2015-10-31,269774.47,7598
1034,2015-11-01,85984.68,1993
1035,2015-11-02,132469.75,1975
1036,2015-11-03,118679.09,2139
1037,2015-11-04,121736.57,1891
1038,2015-11-05,134826.03,2235
1039,2015-11-06,123781.25,2258
1040,2015-11-07,105591.42,2562
1041,2015-11-08,113166.14,5250
1042,2015-11-09,191918.34,5490
1043,2015-11-10,216255.83,4392
1044,2015-11-11,139482.64,2363
1045,2015-11-12,154797.11,2995
1046,2015-11-13,164783.46,2619
1047,2015-11-14,62305.96,2008
1048,2015-11-15,77114.87,1910
1049,2015-11-16,175204.64,2623
1050,2015-11-17,178509.02,3535
1051,2015-11-18,176851.02,3643
1052,2015-11-19,186780.82,3593
1053,2015-11-20,177724.5,3967
1054,2015-11-21,90286.79,2985
1055,2015-11-22,93665.47,2149
1056,2015-11-23,161676.27,4962
1057,2015-11-24,134058.89,4048
1058,2015-11-25,110898.58,2807
1059,2015-11-26,42922.56,1671
1060,2015-11-27,75140.85,2309
1061,2015-11-28,110868.91,3350
1062,2015-11-29,161596.04,5483
1063,2015-11-30,505716.98,11900
1064,2015-12-01,202474.37,2979
1065,2015-12-02,123410.42,1641
1066,2015-12-03,147036.52,4088
1067,2015-12-04,131153.28,3232
1068,2015-12-05,77975.83,2071
1069,2015-12-06,80396.93,1831
1070,2015-12-07,160766.07,3260
1071,2015-12-08,216735.93,4100
1072,2015-12-09,241722.37,3439
1073,2015-12-10,199731.51,3845
1074,2015-12-11,260125.28,4244
1075,2015-12-12,112025.64,3434
1076,2015-12-13,112222.51,3055
1077,2015-12-14,205253.78,3955
1078,2015-12-15,229741.01,3518
1079,2015-12-16,234705.66,3576
1080,2015-12-17,276449.87,4180
1081,2015-12-18,229763.33,3464
1082,2015-12-19,106536.11,3063
1083,2015-12-20,99277.86,3060
1084,2015-12-21,253543.71,3716
1085,2015-12-22,286446.63,3507
1086,2015-12-23,219941.44,2883
1087,2015-12-24,98085.27,1721
1088,2015-12-25,35625.7,1296
1089,2015-12-26,77768.85,2219
1090,2015-12-27,136250.71,3933
1091,2015-12-28,438925.18,6329
1092,2015-12-29,523735.25,8005
1093,2015-12-30,786887.98,12131
1094,2015-12-31,1310212.71,20024
1095,2016-01-01,86280.3,2268
1096,2016-01-02,27695.58,843
1097,2016-01-03,30810.33,956
1098,2016-01-04,58269.86,924
1099,2016-01-05,89732.96,1943
1100,2016-01-06,98139.49,2144
1101,2016-01-07,101741.75,2734
1102,2016-01-08,120759.24,3483
1103,2016-01-09,68609.19,2725
1104,2016-01-10,55963.09,2829
1105,2016-01-11,104196.01,2935
1106,2016-01-12,140902.7,4411
1107,2016-01-13,132097.23,3827
1108,2016-01-14,163089.39,5132
1109,2016-01-15,131513.7,4605
1110,2016-01-16,72341.13,2818
1111,2016-01-17,93444.1,3043
1112,2016-01-18,91170.56,2467
1113,2016-01-19,168393.2,3810
1114,2016-01-20,157790.78,4585
1115,2016-01-21,166333.72,3961
1116,2016-01-22,190216.43,3996
1117,2016-01-23,103775.57,4632
1118,2016-01-24,97423.95,3695
1119,2016-01-25,174156.9,4163
1120,2016-01-26,197997.45,5073
1121,2016-01-27,208545.88,5161
1122,2016-01-28,230969.52,5645
1123,2016-01-29,315564.6,6628
1124,2016-01-30,293590.35,8751
1125,2016-01-31,437778.55,13809
1126,2016-02-01,191787.77,3687
1127,2016-02-02,186750.47,2304
1128,2016-02-03,164968.93,3431
1129,2016-02-04,151566.89,3258
1130,2016-02-05,163778.22,2748
1131,2016-02-06,81848.7,2746
1132,2016-02-07,118760.21,3119
1133,2016-02-08,189044.85,3817
1134,2016-02-09,160677.79,4483
1135,2016-02-10,230219.77,5124
1136,2016-02-11,220190.85,5607
1137,2016-02-12,176858.87,4687
1138,2016-02-13,127246.72,5240
1139,2016-02-14,152487.96,5819
1140,2016-02-15,233621.58,6471
1141,2016-02-16,271976.99,5286
1142,2016-02-17,267688.89,6859
1143,2016-02-18,279742.18,7357
1144,2016-02-19,267742.46,6695
1145,2016-02-20,165257.71,5134
1146,2016-02-21,129245.94,4736
1147,2016-02-22,319580.61,6185
1148,2016-02-23,348198.4,13146
1149,2016-02-24,395196.05,14725
1150,2016-02-25,357127.01,16957
1151,2016-02-26,318541.12,15183
1152,2016-02-27,248135.69,9313
1153,2016-02-28,356103.31,21606
1154,2016-02-29,863626.59,29566
1155,2016-03-01,338550.7,7766
1156,2016-03-02,320246.61,6521
1157,2016-03-03,249710.5,5804
1158,2016-03-04,278141.99,6124
1159,2016-03-05,179365.47,6273
1160,2016-03-06,166593.61,4824
1161,2016-03-07,394981.64,7539
1162,2016-03-08,355801.9,8155
1163,2016-03-09,396609.76,11202
1164,2016-03-10,359173.0,9835
1165,2016-03-11,312639.1,9227
1166,2016-03-12,222816.86,10734
1167,2016-03-13,199442.15,7781
1168,2016-03-14,397154.98,10577
1169,2016-03-15,429540.01,9556
1170,2016-03-16,526632.28,12559
1171,2016-03-17,447544.33,9889
1172,2016-03-18,434836.97,8703
1173,2016-03-19,205526.87,8037
1174,2016-03-20,231820.51,7913
1175,2016-03-21,387449.01,6812
1176,2016-03-22,357985.39,6619
1177,2016-03-23,360450.74,6883
1178,2016-03-24,453893.93,8880
1179,2016-03-25,475366.83,10350
1180,2016-03-26,319350.69,10444
1181,2016-03-27,196626.36,5431
1182,2016-03-28,744434.23,11832
1183,2016-03-29,978848.45,16714
1184,2016-03-30,1276331.67,24312
1185,2016-03-31,2171484.25,40133
1186,2016-04-01,413641.37,8955
1187,2016-04-02,108404.83,3161
1188,2016-04-03,137765.71,3499
1189,2016-04-04,246685.74,5549
1190,2016-04-05,288565.8,5544
1191,2016-04-06,328068.9,9626
1192,2016-04-07,309654.63,7630
1193,2016-04-08,298232.36,7155
1194,2016-04-09,183830.33,6587
1195,2016-04-10,173165.21,5846
1196,2016-04-11,354838.36,7670
1197,2016-04-12,333949.81,8528
1198,2016-04-13,764724.99,45653
1199,2016-04-14,585197.16,29349
1200,2016-04-15,368931.65,10905
1201,2016-04-16,265698.91,9684
1202,2016-04-17,241397.14,10099
1203,2016-04-18,390873.19,10822
1204,2016-04-19,368653.9,9269
1205,2016-04-20,374669.05,8784
1206,2016-04-21,401846.1,8936
1207,2016-04-22,364862.25,8078
1208,2016-04-23,227949.73,9223
1209,2016-04-24,225119.29,8708
1210,2016-04-25,399437.66,8866
1211,2016-04-26,336856.12,10255
1212,2016-04-27,372717.62,9188
1213,2016-04-28,422600.93,11111
1214,2016-04-29,458867.47,13704
1215,2016-04-30,664838.19,22834
1216,2016-05-01,177637.25,4855
1217,2016-05-02,282006.86,4934
1218,2016-05-03,282745.43,7965
1219,2016-05-04,437483.46,17767
1220,2016-05-05,349066.07,11332
1221,2016-05-06,336763.19,7437
1222,2016-05-07,184923.48,7435
1223,2016-05-08,143074.39,4708
1224,2016-05-09,273238.33,5357
1225,2016-05-10,314771.46,6703
1226,2016-05-11,354016.93,8365
1227,2016-05-12,338247.23,7451
1228,2016-05-13,304853.44,8154
1229,2016-05-14,204675.03,8789
1230,2016-05-15,266128.19,7883
1231,2016-05-16,336745.48,6583
1232,2016-05-17,310400.17,6530
1233,2016-05-18,409509.45,9729
1234,2016-05-19,363237.86,9600
1235,2016-05-20,298456.33,8872
1236,2016-05-21,201557.31,7943
1237,2016-05-22,439505.55,19875
1238,2016-05-23,457221.08,12622
1239,2016-05-24,343992.96,8457
1240,2016-05-25,485463.4,11201
1241,2016-05-26,493003.62,17487
1242,2016-05-27,481694.64,17491
1243,2016-05-28,300246.75,14426
1244,2016-05-29,276907.87,11856
1245,2016-05-30,253639.13,8924
1246,2016-05-31,704749.23,18583
1247,2016-06-01,435150.43,12061
1248,2016-06-02,348314.89,6511
1249,2016-06-03,308333.59,6592
1250,2016-06-04,321823.54,14880
1251,2016-06-05,264381.86,8382
1252,2016-06-06,457171.16,7671
1253,2016-06-07,602224.84,38990
1254,2016-06-08,501290.29,21676
1255,2016-06-09,407889.86,11978
1256,2016-06-10,347316.42,9232
1257,2016-06-11,350434.06,20330
1258,2016-06-12,216310.1,8944
1259,2016-06-13,341392.57,7259
1260,2016-06-14,326338.4,8791
1261,2016-06-15,406256.28,12666
1262,2016-06-16,496203.41,13029
1263,2016-06-17,394320.46,12459
1264,2016-06-18,254263.96,12550
1265,2016-06-19,221823.92,7745
1266,2016-06-20,464831.11,11036
1267,2016-06-21,532821.62,15604
1268,2016-06-22,563173.88,15589
1269,2016-06-23,548005.79,16292
1270,2016-06-24,424293.73,11690
1271,2016-06-25,292769.12,9942
1272,2016-06-26,316071.52,9347
1273,2016-06-27,700108.25,13944
1274,2016-06-28,888319.1,19613
1275,2016-06-29,1265876.82,29832
1276,2016-06-30,2220175.52,47586
1277,2016-07-01,321255.26,9536
1278,2016-07-02,112678.31,3773
1279,2016-07-03,73424.1,3274
1280,2016-07-04,106077.79,3368
1281,2016-07-05,209609.75,5175
1282,2016-07-06,313940.57,18235
1283,2016-07-07,292544.48,11975
1284,2016-07-08,185062.72,4813
1285,2016-07-09,147941.16,5583
1286,2016-07-10,163262.31,5201
1287,2016-07-11,290109.49,7207
1288,2016-07-12,295329.12,7355
1289,2016-07-13,283138.09,6396
1290,2016-07-14,325524.3,7891
1291,2016-07-15,318224.94,9660
1292,2016-07-16,240802.85,8569
1293,2016-07-17,177240.02,6078
1294,2016-07-18,409602.26,9883
1295,2016-07-19,368043.88,9798
1296,2016-07-20,457840.79,11957
1297,2016-07-21,418203.9,17662
1298,2016-07-22,433127.13,12668
1299,2016-07-23,313531.29,9186
1300,2016-07-24,271815.74,10757
1301,2016-07-25,426829.8,13053
1302,2016-07-26,419494.25,15501
1303,2016-07-27,479264.51,28768
1304,2016-07-28,489997.93,18636
1305,2016-07-29,582627.25,20354
1306,2016-07-30,564741.06,17831
1307,2016-07-31,785430.59,22943
1308,2016-08-01,452164.32,8733
1309,2016-08-02,376625.33,8093
1310,2016-08-03,466261.04,15742
1311,2016-08-04,759647.09,32145
1312,2016-08-05,469388.31,17065
1313,2016-08-06,296733.86,11257
1314,2016-08-07,304237.71,13468
1315,2016-08-08,490196.02,11034
1316,2016-08-09,841943.79,22898
1317,2016-08-10,566643.37,14676
1318,2016-08-11,493291.01,11412
1319,2016-08-12,604833.53,24779
1320,2016-08-13,395751.23,12485
1321,2016-08-14,394549.98,12623
1322,2016-08-15,594808.73,19105
1323,2016-08-16,554761.31,15702
1324,2016-08-17,461016.35,11538
1325,2016-08-18,516387.54,17527
1326,2016-08-19,526447.99,14502
1327,2016-08-20,349852.21,10008
1328,2016-08-21,344658.41,9446
1329,2016-08-22,526914.34,11377
1330,2016-08-23,540504.71,12914
1331,2016-08-24,577497.84,17118
1332,2016-08-25,545894.37,15003
1333,2016-08-26,532794.4,13423
1334,2016-08-27,396464.91,16186
1335,2016-08-28,492725.35,29462
1336,2016-08-29,1036454.81,45857
1337,2016-08-30,1007115.62,39928
1338,2016-08-31,1207157.57,37791
1339,2016-09-01,500340.0,12059
1340,2016-09-02,372525.08,9094
1341,2016-09-03,220771.66,7085
1342,2016-09-04,246936.82,6771
1343,2016-09-05,283021.12,5826
1344,2016-09-06,509432.69,9820
1345,2016-09-07,491310.75,10634
1346,2016-09-08,639935.46,24277
1347,2016-09-09,535119.79,16037
1348,2016-09-10,430778.58,10776
1349,2016-09-11,291900.85,12450
1350,2016-09-12,630353.77,12689
1351,2016-09-13,647215.98,12315
1352,2016-09-14,622411.85,12428
1353,2016-09-15,789389.58,15562
1354,2016-09-16,704899.25,14016
1355,2016-09-17,452715.31,10748
1356,2016-09-18,423167.72,10306
1357,2016-09-19,781219.65,15087
1358,2016-09-20,788984.32,14841
1359,2016-09-21,1051632.27,17971
1360,2016-09-22,787678.31,20746
1361,2016-09-23,797720.33,19613
1362,2016-09-24,544339.22,14842
1363,2016-09-25,577630.4,17060
1364,2016-09-26,904927.88,23330
1365,2016-09-27,1121889.63,46053
1366,2016-09-28,1189476.31,30455
1367,2016-09-29,1563017.28,40413
1368,2016-09-30,3072570.16,81593
1369,2016-10-01,656821.8,17044
1370,2016-10-02,372574.27,9400
1371,2016-10-03,627011.01,11135
1372,2016-10-04,674948.27,14168
1373,2016-10-05,739421.78,19225
1374,2016-10-06,849255.46,19279
1375,2016-10-07,707725.51,18137
1376,2016-10-08,819473.7,29273
1377,2016-10-09,762073.1,22366
1378,2016-10-10,1064193.57,28163
1379,2016-10-11,1075129.56,29193
1380,2016-10-12,1032504.26,28301
1381,2016-10-13,1137032.93,28551
1382,2016-10-14,1161075.61,30305
1383,2016-10-15,894700.13,40455
1384,2016-10-16,779128.61,23108
1385,2016-10-17,1206815.75,31852
1386,2016-10-18,2323973.71,155404
1387,2016-10-19,2489610.41,232614
1388,2016-10-20,1593011.16,160846
1389,2016-10-21,1488095.25,93980
1390,2016-10-22,1053940.0,47673
1391,2016-10-23,1181227.98,37208
1392,2016-10-24,1387745.66,41213
1393,2016-10-25,1376252.83,44347
1394,2016-10-26,1406558.1,52406
1395,2016-10-27,1313867.72,42787
1396,2016-10-28,1651633.62,52501
1397,2016-10-29,1199926.82,43166
1398,2016-10-30,1216853.01,41164
1399,2016-10-31,1971931.23,62204
1400,2016-11-01,1620759.72,64626
1401,2016-11-02,1982795.1,91123
1402,2016-11-03,2035187.62,102356
1403,2016-11-04,1827931.18,92640
1404,2016-11-05,1475288.57,61843
1405,2016-11-06,1309999.01,51393
1406,2016-11-07,1298609.24,45838
1407,2016-11-08,391449.53,14602
1408,2016-11-09,69611.31,2304
1409,2016-11-10,146374.78,4117
1410,2016-11-11,165834.97,5004
1411,2016-11-12,150214.02,4684
1412,2016-11-13,254807.46,6969
1413,2016-11-14,578167.04,14815
1414,2016-11-15,598806.22,16736
1415,2016-11-16,431777.88,11962
1416,2016-11-17,367032.04,9532
1417,2016-11-18,325415.0,9629
1418,2016-11-19,144831.19,4727
1419,2016-11-20,149626.19,5190
1420,2016-11-21,277910.34,10248
1421,2016-11-22,225796.28,10593
1422,2016-11-23,131987.58,5489
1423,2016-11-24,91545.55,3138
1424,2016-11-25,169991.11,4907
1425,2016-11-26,139633.05,4743
1426,2016-11-27,180812.5,5477
1427,2016-11-28,196341.72,6129
1428,2016-11-29,269023.13,10631
1429,2016-11-30,302339.46,12061
1430,2016-12-01,132527.91,5523
1431,2016-12-02,119752.51,4698
1432,2016-12-03,101441.42,4118
1433,2016-12-04,75853.99,3170
1434,2016-12-05,184040.2,7412
1435,2016-12-06,175557.44,7454
1436,2016-12-07,239239.79,9020
1437,2016-12-08,203395.69,9246
1438,2016-12-09,165228.14,7001
1439,2016-12-10,57427.82,2622
1440,2016-12-11,54886.69,1850
1441,2016-12-12,94118.67,2156
1442,2016-12-13,116847.84,2979
1443,2016-12-14,119425.94,2722
1444,2016-12-15,114190.39,2395
1445,2016-12-16,104601.1,3384
1446,2016-12-17,59943.15,2299
1447,2016-12-18,70150.65,2568
1448,2016-12-19,104694.26,3700
1449,2016-12-20,118120.74,3655
1450,2016-12-21,93125.49,3556
1451,2016-12-22,127345.8,3904
1452,2016-12-23,92224.16,2376
1453,2016-12-24,36627.64,1585
1454,2016-12-25,28119.88,1294
1455,2016-12-26,53807.14,2167
1456,2016-12-27,104048.26,3804
1457,2016-12-28,142713.48,5473
1458,2016-12-29,272901.57,7451
1459,2016-12-30,232179.96,8429
1460,2016-12-31,346696.76,9482
1461,2017-01-01,129641.73,6288
1462,2017-01-02,85278.49,3800
1463,2017-01-03,79732.2,2817
1464,2017-01-04,132729.17,3288
1465,2017-01-05,143148.94,3706
1466,2017-01-06,264551.73,10814
1467,2017-01-07,140347.55,6703
1468,2017-01-08,81617.57,3778
1469,2017-01-09,201053.43,4122
1470,2017-01-10,156749.94,5768
1471,2017-01-11,111002.44,4258
1472,2017-01-12,163365.82,4393
1473,2017-01-13,135050.67,6062
1474,2017-01-14,95267.19,4278
1475,2017-01-15,85465.26,4235
1476,2017-01-16,85552.21,3632
1477,2017-01-17,103990.41,4576
1478,2017-01-18,216672.06,7964
1479,2017-01-19,260163.51,10426
1480,2017-01-20,233808.65,12008
1481,2017-01-21,144602.9,8624
1482,2017-01-22,190889.89,8384
1483,2017-01-23,243563.27,8199
1484,2017-01-24,327949.26,10378
1485,2017-01-25,300932.26,9944
1486,2017-01-26,333408.25,11777
1487,2017-01-27,342487.42,12034
1488,2017-01-28,263243.38,11255
1489,2017-01-29,458679.24,21180
1490,2017-01-30,712230.87,28651
1491,2017-01-31,1143216.69,49661
1492,2017-02-01,521479.09,19658
1493,2017-02-02,416101.68,14622
1494,2017-02-03,437395.07,14947
1495,2017-02-04,255920.88,10419
1496,2017-02-05,203511.58,8909
1497,2017-02-06,292477.89,7868
1498,2017-02-07,413369.28,12551
1499,2017-02-08,1071706.0,47643
1500,2017-02-09,455944.77,17544
1501,2017-02-10,319928.59,12336
1502,2017-02-11,267516.69,11656
1503,2017-02-12,162940.34,6529
1504,2017-02-13,443320.09,10361
1505,2017-02-14,300136.9,10477
1506,2017-02-15,438102.29,20611
1507,2017-02-16,398221.01,13356
1508,2017-02-17,352261.73,10712
1509,2017-02-18,250944.79,11492
1510,2017-02-19,275092.25,13605
1511,2017-02-20,320699.09,11548
1512,2017-02-21,437155.32,13210
1513,2017-02-22,536776.02,16050
1514,2017-02-23,511459.43,15128
1515,2017-02-24,422953.97,14800
1516,2017-02-25,300193.2,11379
1517,2017-02-26,332126.02,13569
1518,2017-02-27,491002.3,15739
1519,2017-02-28,806441.38,33777
1520,2017-03-01,437113.17,15158
1521,2017-03-02,410130.21,14862
1522,2017-03-03,409540.24,13376
1523,2017-03-04,217046.46,9061
1524,2017-03-05,395543.04,13742
1525,2017-03-06,621577.17,18601
1526,2017-03-07,490542.58,12760
1527,2017-03-08,527610.26,16237
1528,2017-03-09,738688.25,29692
1529,2017-03-10,641819.25,21629
1530,2017-03-11,464710.24,18981
1531,2017-03-12,448520.72,16028
1532,2017-03-13,629632.43,18294
1533,2017-03-14,567746.61,18154
1534,2017-03-15,744807.9,21038
1535,2017-03-16,598691.07,19464
1536,2017-03-17,550455.03,19034
1537,2017-03-18,405946.11,16645
1538,2017-03-19,448390.01,18481
1539,2017-03-20,685162.14,17814
1540,2017-03-21,609136.08,17844
1541,2017-03-22,685356.11,25629
1542,2017-03-23,591999.52,21128
1543,2017-03-24,649410.7,25420
1544,2017-03-25,427028.88,16848
1545,2017-03-26,400172.02,14732
1546,2017-03-27,711286.56,23007
1547,2017-03-28,850894.68,25611
1548,2017-03-29,1091267.41,30470
1549,2017-03-30,1286294.7,37482
1550,2017-03-31,1986006.32,54230
1551,2017-04-01,516438.34,21929
1552,2017-04-02,388605.21,16499
1553,2017-04-03,660180.55,25031
1554,2017-04-04,607185.8,24477
1555,2017-04-05,653580.64,25942
1556,2017-04-06,748403.54,31163
1557,2017-04-07,630843.03,26377
1558,2017-04-08,448921.95,22725
1559,2017-04-09,391840.71,18878
1560,2017-04-10,595858.6,22711
1561,2017-04-11,930990.51,33448
1562,2017-04-12,817184.3,31720
1563,2017-04-13,672024.39,27089
1564,2017-04-14,572063.66,25247
1565,2017-04-15,562118.41,28543
1566,2017-04-16,325430.66,16735
1567,2017-04-17,857688.56,38058
1568,2017-04-18,671934.58,22774
1569,2017-04-19,1055191.36,36430
1570,2017-04-20,665870.45,21466
1571,2017-04-21,556194.88,19025
1572,2017-04-22,317254.63,13817
1573,2017-04-23,353327.86,11726
1574,2017-04-24,460481.78,15130
1575,2017-04-25,422602.22,12980
1576,2017-04-26,540390.59,20481
1577,2017-04-27,670996.2,22339
1578,2017-04-28,479657.35,18401
1579,2017-04-29,428210.19,18043
1580,2017-04-30,567349.89,23557
1581,2017-05-01,480271.88,15324
1582,2017-05-02,571515.49,20337
1583,2017-05-03,744683.7,24717
1584,2017-05-04,2063364.45,519407
1585,2017-05-05,1448734.13,340782
1586,2017-05-06,738926.71,123819
1587,2017-05-07,549879.0,54573
1588,2017-05-08,799343.26,44635
1589,2017-05-09,789559.25,39321
1590,2017-05-10,807443.53,38328
1591,2017-05-11,811382.35,36152
1592,2017-05-12,697272.55,31018
1593,2017-05-13,466200.43,22341
1594,2017-05-14,452235.32,20089
1595,2017-05-15,757630.05,28007
1596,2017-05-16,805708.76,28720
1597,2017-05-17,821665.6,33036
1598,2017-05-18,675074.09,26973
1599,2017-05-19,653179.87,27549
1600,2017-05-20,579937.79,25931
1601,2017-05-21,473278.77,22306
1602,2017-05-22,789102.32,31582
1603,2017-05-23,809691.52,38118
1604,2017-05-24,931529.39,52683
1605,2017-05-25,666724.09,34564
1606,2017-05-26,465722.91,17271
1607,2017-05-27,368339.76,14163
1608,2017-05-28,294847.49,12781
1609,2017-05-29,335962.1,12989
1610,2017-05-30,846118.34,25037
1611,2017-05-31,1098433.28,34794
1612,2017-06-01,678654.2,21808
1613,2017-06-02,731909.58,24508
1614,2017-06-03,439684.65,20338
1615,2017-06-04,429767.0,26113
1616,2017-06-05,768883.94,29281
